"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
355.00,418.00,"WN",19393,"Southwest Airlines Co.",10279,"AMA","Amarillo, TX","TX",10423,"AUS","Austin, TX","TX",2,
355.00,977.00,"MQ",20398,"Envoy Air",10423,"AUS","Austin, TX","TX",13930,"ORD","Chicago, IL","IL",2,
355.00,2072.00,"F9",20436,"Frontier Airlines Inc.",13930,"ORD","Chicago, IL","IL",14843,"SJU","San Juan, PR","PR",2,
356.00,794.00,"OO",20304,"SkyWest Airlines Inc.",14683,"SAT","San Antonio, TX","TX",11292,"DEN","Denver, CO","CO",2,
356.00,188.00,"AN",21894,"ADVANCED AIR, LLC",15051,"SVC","Silver City/Hurley, NM","NM",10140,"ABQ","Albuquerque, NM","NM",2,
356.00,932.00,"WN",19393,"Southwest Airlines Co.",11697,"FLL","Fort Lauderdale, FL","FL",11193,"CVG","Cincinnati, OH","KY",2,
358.00,39.00,"VI",20426,"Vieques Air Link Inc.",15626,"VQS","Vieques, PR","PR",14843,"SJU","San Juan, PR","PR",2,
358.00,268.00,"H6",20336,"Hageland Aviation Service",11844,"GAL","Galena, AK","AK",11630,"FAI","Fairbanks, AK","AK",2,
358.00,1739.00,"AA",19805,"American Airlines Inc.",12953,"LGA","New York, NY","NY",11503,"EGE","Eagle, CO","CO",2,
359.00,109.00,"9K",20253,"Cape Air",12932,"LEB","Lebanon-Hanover, NH","NH",10721,"BOS","Boston, MA","MA",2,
359.00,654.00,"OO",20304,"SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",13832,"OGS","Ogdensburg, NY","NY",2,
359.00,202.00,"3E",21253,"Multi-Aero, Inc. d/b/a Air Choice One",12455,"JBR","Jonesboro, AR","AR",15016,"STL","St. Louis, MO","MO",2,
359.00,641.00,"PT",20427,"Piedmont Airlines",10980,"CHA","Chattanooga, TN","TN",14100,"PHL","Philadelphia, PA","PA",2,
360.00,122.00,"EV",20366,"ExpressJet Airlines LLC",13930,"ORD","Chicago, IL","IL",10469,"AZO","Kalamazoo, MI","MI",2,
360.00,444.00,"YX",20452,"Republic Airline",11278,"DCA","Washington, DC","VA",10994,"CHS","Charleston, SC","SC",2,
361.00,1162.00,"OO",20304,"SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",12441,"JAC","Jackson, WY","WY",2,
362.00,781.00,"WN",19393,"Southwest Airlines Co.",14193,"PNS","Pensacola, FL","FL",13232,"MDW","Chicago, IL","IL",2,
362.00,76.00,"9E",20363,"Endeavor Air Inc.",13487,"MSP","Minneapolis, MN","MN",14633,"RST","Rochester, MN","MN",2,
362.00,1214.00,"WN",19393,"Southwest Airlines Co.",14321,"PWM","Portland, ME","ME",13204,"MCO","Orlando, FL","FL",2,
362.00,182.00,"ZW",20046,"Air Wisconsin Airlines Corp",12264,"IAD","Washington, DC","VA",14122,"PIT","Pittsburgh, PA","PA",2,
362.00,1242.00,"NK",20416,"Spirit Air Lines",13198,"MCI","Kansas City, MO","MO",11697,"FLL","Fort Lauderdale, FL","FL",2,
363.00,986.00,"UA",19977,"United Air Lines Inc.",12266,"IAH","Houston, TX","TX",11066,"CMH","Columbus, OH","OH",2,
364.00,76.00,"KAH",20272,"Kenmore Air Harbor",10559,"BFI","Seattle, WA","WA",11762,"FRD","Friday Harbor, WA","WA",2,
364.00,222.00,"9K",20253,"Cape Air",13930,"ORD","Chicago, IL","IL",15454,"UIN","Quincy, IL","IL",2,
365.00,550.00,"YV",20378,"Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",15016,"STL","St. Louis, MO","MO",2,
365.00,252.00,"9X",21618,"Southern Airways Express, dba Mokulele Airlines",11298,"DFW","Dallas/Fort Worth, TX","TX",12190,"HOT","Hot Springs, AR","AR",2,
366.00,139.00,"OO",20304,"SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",13367,"MLI","Moline, IL","IL",2,
367.00,53.00,"VI",20426,"Vieques Air Link Inc.",14819,"SIG","San Juan, PR","PR",11126,"CPX","Culebra, PR","PR",2,
367.00,442.00,"7H",20327,"Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska",12807,"KSM","St. Mary's, AK","AK",10299,"ANC","Anchorage, AK","AK",2,
367.00,2342.00,"F9",20436,"Frontier Airlines Inc.",13303,"MIA","Miami, FL","FL",12892,"LAX","Los Angeles, CA","CA",2,
369.00,1251.00,"DL",19790,"Delta Air Lines Inc.",13303,"MIA","Miami, FL","FL",13198,"MCI","Kansas City, MO","MO",2,
369.00,122.00,"OO",20304,"SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",10469,"AZO","Kalamazoo, MI","MI",2,
369.00,268.00,"H6",20336,"Hageland Aviation Service",11630,"FAI","Fairbanks, AK","AK",11844,"GAL","Galena, AK","AK",2,
371.00,182.00,"ZW",20046,"Air Wisconsin Airlines Corp",14122,"PIT","Pittsburgh, PA","PA",12264,"IAD","Washington, DC","VA",2,
371.00,616.00,"AX",20237,"Trans States Airlines",15919,"XNA","Fayetteville, AR","AR",11292,"DEN","Denver, CO","CO",2,
371.00,753.00,"WN",19393,"Southwest Airlines Co.",15016,"STL","St. Louis, MO","MO",12451,"JAX","Jacksonville, FL","FL",2,
372.00,2089.00,"WN",19393,"Southwest Airlines Co.",12451,"JAX","Jacksonville, FL","FL",14679,"SAN","San Diego, CA","CA",2,
372.00,283.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",12264,"IAD","Washington, DC","VA",10792,"BUF","Buffalo, NY","NY",2,
372.00,1678.00,"AA",19805,"American Airlines Inc.",11503,"EGE","Eagle, CO","CO",14100,"PHL","Philadelphia, PA","PA",2,
372.00,224.00,"AX",20237,"Trans States Airlines",15380,"TVC","Traverse City, MI","MI",13930,"ORD","Chicago, IL","IL",2,
372.00,696.00,"OO",20304,"SkyWest Airlines Inc.",14747,"SEA","Seattle, WA","WA",14831,"SJC","San Jose, CA","CA",2,
372.00,202.00,"3E",21253,"Multi-Aero, Inc. d/b/a Air Choice One",15016,"STL","St. Louis, MO","MO",12455,"JBR","Jonesboro, AR","AR",2,
373.00,1504.00,"YX",20452,"Republic Airline",11618,"EWR","Newark, NJ","NJ",10423,"AUS","Austin, TX","TX",2,
373.00,559.00,"OO",20304,"SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",14877,"SLN","Salina, KS","KS",2,
373.00,222.00,"9K",20253,"Cape Air",15454,"UIN","Quincy, IL","IL",13930,"ORD","Chicago, IL","IL",2,
373.00,1810.00,"AA",19805,"American Airlines Inc.",12953,"LGA","New York, NY","NY",13502,"MTJ","Montrose/Delta, CO","CO",2,
373.00,300.00,"YX",20452,"Republic Airline",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2,
374.00,243.00,"LF",21635,"CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",14107,"PHX","Phoenix, AZ","AZ",14081,"PGA","Page, AZ","AZ",2,
374.00,261.00,"4B",21599,"Boutique Air",13487,"MSP","Minneapolis, MN","MN",15381,"TVF","Thief River Falls, MN","MN",2,
376.00,1050.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express",14986,"SRQ","Sarasota/Bradenton, FL","FL",13930,"ORD","Chicago, IL","IL",2,
376.00,620.00,"G4",20368,"Allegiant Air",14730,"SDF","Louisville, KY","KY",13495,"MSY","New Orleans, LA","LA",2,
376.00,195.00,"YX",20452,"Republic Airline",11618,"EWR","Newark, NJ","NJ",15096,"SYR","Syracuse, NY","NY",2,
377.00,255.00,"1WQ",21596,"Ultimate JetCharters LLC dba Ultimate Air Shuttle",13232,"MDW","Chicago, IL","IL",13105,"LUK","Cincinnati, OH","OH",2,
378.00,671.00,"AX",20237,"Trans States Airlines",11292,"DEN","Denver, CO","CO",11111,"COU","Columbia, MO","MO",2,
378.00,243.00,"LF",21635,"CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",14081,"PGA","Page, AZ","AZ",14107,"PHX","Phoenix, AZ","AZ",2,
379.00,126.00,"7H",20327,"Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska",15579,"VDZ","Valdez, AK","AK",10299,"ANC","Anchorage, AK","AK",2,
379.00,323.00,"EV",20366,"ExpressJet Airlines LLC",12945,"LEX","Lexington, KY","KY",13930,"ORD","Chicago, IL","IL",2,
379.00,252.00,"9X",21618,"Southern Airways Express, dba Mokulele Airlines",12190,"HOT","Hot Springs, AR","AR",11298,"DFW","Dallas/Fort Worth, TX","TX",2,
379.00,397.00,"OH",20397,"PSA Airlines Inc.",10874,"CAK","Akron, OH","OH",12953,"LGA","New York, NY","NY",2,
380.00,964.00,"YV",20378,"Mesa Airlines Inc.",13303,"MIA","Miami, FL","FL",12266,"IAH","Houston, TX","TX",2,
380.00,654.00,"OO",20304,"SkyWest Airlines Inc.",13832,"OGS","Ogdensburg, NY","NY",13930,"ORD","Chicago, IL","IL",2,
380.00,182.00,"UA",19977,"United Air Lines Inc.",12264,"IAD","Washington, DC","VA",14122,"PIT","Pittsburgh, PA","PA",2,
381.00,773.00,"WN",19393,"Southwest Airlines Co.",15304,"TPA","Tampa, FL","FL",11193,"CVG","Cincinnati, OH","KY",2,
381.00,646.00,"OH",20397,"PSA Airlines Inc.",10257,"ALB","Albany, NY","NY",11057,"CLT","Charlotte, NC","NC",2,
382.00,255.00,"1WQ",21596,"Ultimate JetCharters LLC dba Ultimate Air Shuttle",13105,"LUK","Cincinnati, OH","OH",13232,"MDW","Chicago, IL","IL",2,
384.00,70.00,"9K",20253,"Cape Air",10721,"BOS","Boston, MA","MA",13541,"MVY","Martha's Vineyard, MA","MA",2,
384.00,383.00,"UA",19977,"United Air Lines Inc.",12264,"IAD","Washington, DC","VA",11433,"DTW","Detroit, MI","MI",2,
384.00,1050.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express",13930,"ORD","Chicago, IL","IL",14986,"SRQ","Sarasota/Bradenton, FL","FL",2,
385.00,198.00,"YX",20452,"Republic Airline",12953,"LGA","New York, NY","NY",15096,"SYR","Syracuse, NY","NY",2,
385.00,802.00,"UA",19977,"United Air Lines Inc.",12266,"IAH","Houston, TX","TX",11423,"DSM","Des Moines, IA","IA",2,
385.00,773.00,"WN",19393,"Southwest Airlines Co.",11193,"CVG","Cincinnati, OH","KY",15304,"TPA","Tampa, FL","FL",2,
387.00,95.00,"9K",20253,"Cape Air",10721,"BOS","Boston, MA","MA",14321,"PWM","Portland, ME","ME",2,
387.00,364.00,"4B",21599,"Boutique Air",11298,"DFW","Dallas/Fort Worth, TX","TX",11197,"CVN","Clovis, NM","NM",2,
388.00,585.00,"AX",20237,"Trans States Airlines",13930,"ORD","Chicago, IL","IL",15370,"TUL","Tulsa, OK","OK",2,
388.00,604.00,"AX",20237,"Trans States Airlines",11292,"DEN","Denver, CO","CO",13433,"MOT","Minot, ND","ND",2,
389.00,2557.00,"WN",19393,"Southwest Airlines Co.",14831,"SJC","San Jose, CA","CA",11697,"FLL","Fort Lauderdale, FL","FL",2,
390.00,1546.00,"WN",19393,"Southwest Airlines Co.",12191,"HOU","Houston, TX","TX",14570,"RNO","Reno, NV","NV",2,
391.00,2024.00,"WN",19393,"Southwest Airlines Co.",15016,"STL","St. Louis, MO","MO",14843,"SJU","San Juan, PR","PR",2,
