"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
8.00,85.00,"H6",20336,"Hageland Aviation Service",13770,"NUP","Nunapitchuk, AK","AK",12807,"KSM","St. Mary's, AK","AK",1,
8.00,7.00,"H6",20336,"Hageland Aviation Service",14130,"PKA","Napaskiak, AK","AK",15798,"WNA","Napakiak, AK","AK",1,
8.00,0.00,"H6",20336,"Hageland Aviation Service",13873,"OME","Nome, AK","AK",13873,"OME","Nome, AK","AK",1,
8.00,9.00,"H6",20336,"Hageland Aviation Service",12709,"KKI","Akiachak, AK","AK",10241,"AKI","Akiak, AK","AK",1,
8.00,65.00,"H6",20336,"Hageland Aviation Service",12769,"KOT","Kotlik, AK","AK",13434,"MOU","Mountain Village, AK","AK",1,
8.00,28.00,"H6",20336,"Hageland Aviation Service",15862,"WTL","Tuntutuliak, AK","AK",12708,"KKH","Kongiganak, AK","AK",1,
8.00,65.00,"H6",20336,"Hageland Aviation Service",12822,"KTS","Brevig Mission, AK","AK",14805,"SHH","Shishmaref, AK","AK",1,
8.00,48.00,"H6",20336,"Hageland Aviation Service",12844,"KVL","Kivalina, AK","AK",14485,"RDB","Red Dog, AK","AK",1,
8.00,35.00,"H6",20336,"Hageland Aviation Service",13768,"NUL","Nulato, AK","AK",12615,"KAL","Kaltag, AK","AK",1,
8.00,134.00,"H6",20336,"Hageland Aviation Service",14125,"PIZ","Point Lay, AK","AK",14102,"PHO","Point Hope, AK","AK",1,
8.00,73.00,"H6",20336,"Hageland Aviation Service",10304,"ANI","Aniak, AK","AK",10241,"AKI","Akiak, AK","AK",1,
8.00,90.00,"H6",20336,"Hageland Aviation Service",14234,"PQS","Pilot Station, AK","AK",10551,"BET","Bethel, AK","AK",1,
8.00,71.00,"H6",20336,"Hageland Aviation Service",10551,"BET","Bethel, AK","AK",12853,"KWN","Quinhagak, AK","AK",1,
8.00,311.00,"H6",20336,"Hageland Aviation Service",10754,"BRW","Barrow, AK","AK",10775,"BTI","Barter Island, AK","AK",1,
8.00,84.00,"H6",20336,"Hageland Aviation Service",12807,"KSM","St. Mary's, AK","AK",15554,"VAK","Chevak, AK","AK",1,
8.00,52.00,"H6",20336,"Hageland Aviation Service",14718,"SCM","Scammon Bay, AK","AK",15085,"SXP","Sheldon Point, AK","AK",1,
8.00,183.00,"9K",20253,"Cape Air",12197,"HPN","White Plains, NY","NY",12250,"HYA","Hyannis, MA","MA",1,
8.00,0.00,"LF",21635,"CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",10654,"BKW","Beckley, WV","WV",10654,"BKW","Beckley, WV","WV",1,
9.00,56.00,"I4",21594,"Scott Air LLC dba Island Air Express",12728,"KLW","Klawock, AK","AK",12819,"KTN","Ketchikan, AK","AK",1,
9.00,1661.00,"UA",19977,"United Air Lines Inc.",11193,"CVG","Cincinnati, OH","KY",10713,"BOI","Boise, ID","ID",1,
9.00,384.00,"UA",19977,"United Air Lines Inc.",11996,"GSP","Greer, SC","SC",12264,"IAD","Washington, DC","VA",1,
9.00,1960.00,"UA",19977,"United Air Lines Inc.",14107,"PHX","Phoenix, AZ","AZ",14027,"PBI","West Palm Beach/Palm Beach, FL","FL",1,
9.00,1702.00,"UA",19977,"United Air Lines Inc.",10732,"BQN","Aguadilla, PR","PR",10693,"BNA","Nashville, TN","TN",1,
9.00,18.00,"2O",20443,"Island Air Service",12866,"KYK","Karluk, AK","AK",12721,"KLN","Larsen Bay, AK","AK",1,
9.00,948.00,"WN",19393,"Southwest Airlines Co.",11042,"CLE","Cleveland, OH","OH",13851,"OKC","Oklahoma City, OK","OK",1,
9.00,741.00,"WN",19393,"Southwest Airlines Co.",11193,"CVG","Cincinnati, OH","KY",13296,"MHT","Manchester, NH","NH",1,
9.00,2241.00,"WN",19393,"Southwest Airlines Co.",10792,"BUF","Buffalo, NY","NY",14893,"SMF","Sacramento, CA","CA",1,
9.00,696.00,"WN",19393,"Southwest Airlines Co.",10792,"BUF","Buffalo, NY","NY",10994,"CHS","Charleston, SC","SC",1,
9.00,421.00,"WN",19393,"Southwest Airlines Co.",11066,"CMH","Columbus, OH","OH",13931,"ORF","Norfolk, VA","VA",1,
9.00,2013.00,"WN",19393,"Southwest Airlines Co.",14893,"SMF","Sacramento, CA","CA",11433,"DTW","Detroit, MI","MI",1,
9.00,683.00,"WN",19393,"Southwest Airlines Co.",13244,"MEM","Memphis, TN","TN",12896,"LBB","Lubbock, TX","TX",1,
9.00,1481.00,"WN",19393,"Southwest Airlines Co.",14869,"SLC","Salt Lake City, UT","UT",11433,"DTW","Detroit, MI","MI",1,
9.00,1472.00,"WN",19393,"Southwest Airlines Co.",14869,"SLC","Salt Lake City, UT","UT",10599,"BHM","Birmingham, AL","AL",1,
