"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
2228.00,1236.00,"MQ",20398,"Envoy Air",13930,"ORD","Chicago, IL","IL",11540,"ELP","El Paso, TX","TX",3,
2228.00,335.00,"PT",20427,"Piedmont Airlines",14100,"PHL","Philadelphia, PA","PA",10785,"BTV","Burlington, VT","VT",3,
2229.00,641.00,"WN",19393,"Southwest Airlines Co.",10821,"BWI","Baltimore, MD","MD",13342,"MKE","Milwaukee, WI","WI",3,
2229.00,495.00,"AX",20237,"Trans States Airlines",13851,"OKC","Oklahoma City, OK","OK",11292,"DEN","Denver, CO","CO",3,
2231.00,479.00,"OO",20304,"SkyWest Airlines Inc.",14893,"SMF","Sacramento, CA","CA",14057,"PDX","Portland, OR","OR",3,
2231.00,437.00,"WN",19393,"Southwest Airlines Co.",14893,"SMF","Sacramento, CA","CA",10713,"BOI","Boise, ID","ID",3,
2231.00,456.00,"OO",20304,"SkyWest Airlines Inc.",14524,"RIC","Richmond, VA","VA",11433,"DTW","Detroit, MI","MI",3,
2231.00,1589.00,"OO",20304,"SkyWest Airlines Inc.",14771,"SFO","San Francisco, CA","CA",13487,"MSP","Minneapolis, MN","MN",3,
2231.00,1679.00,"WN",19393,"Southwest Airlines Co.",15016,"STL","St. Louis, MO","MO",14893,"SMF","Sacramento, CA","CA",3,
2231.00,2354.00,"AS",19930,"Alaska Airlines Inc.",14492,"RDU","Raleigh/Durham, NC","NC",14747,"SEA","Seattle, WA","WA",3,
2231.00,1476.00,"OO",20304,"SkyWest Airlines Inc.",14771,"SFO","San Francisco, CA","CA",11259,"DAL","Dallas, TX","TX",3,
2232.00,645.00,"9E",20363,"Endeavor Air Inc.",10397,"ATL","Atlanta, GA","GA",11721,"FNT","Flint, MI","MI",3,
2232.00,416.00,"UA",19977,"United Air Lines Inc.",11618,"EWR","Newark, NJ","NJ",14492,"RDU","Raleigh/Durham, NC","NC",3,
2233.00,300.00,"OO",20304,"SkyWest Airlines Inc.",10397,"ATL","Atlanta, GA","GA",11953,"GNV","Gainesville, FL","FL",3,
2233.00,435.00,"OO",20304,"SkyWest Airlines Inc.",14588,"ROW","Roswell, NM","NM",11298,"DFW","Dallas/Fort Worth, TX","TX",3,
